trace_id,transition_id,split,decision,label_source,label_reason,previous_token_count,current_token_count,previous_changed_token_count,current_changed_token_count,block_size,candidate_block_index,candidate_position_ratio,relative_block_offset,nearest_changed_block_distance,source_displacement_blocks,candidate_share_of_native_recompute,same_position_match,requires_repacking,changed_candidate_token_overlap_ratio,introduced_candidate_token_overlap_ratio,removed_candidate_token_overlap_ratio,changed_candidate_token_jaccard,edit_span_count,edit_span_count_before_candidate,previous_changed_tokens_before_candidate,current_changed_tokens_before_candidate,preceding_context_match_tokens,preceding_matching_run_blocks,following_matching_run_blocks,matching_run_length_blocks,source_occurrence_count,aligned_source_occurrence_count
dependency-channel-256-late-facts_early-v1,dependency-channel-256-late-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,325,325,1,1,16,17,0.8369230769230769,3,3,0.0,0.7920792079207921,True,False,0.0,0.0,0.0,0.0,1,1,1,1,40,2,2,5,27,2
dependency-channel-256-late-facts_early-v1,dependency-channel-256-late-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,325,325,1,1,16,18,0.8861538461538462,4,4,0.0,0.7920792079207921,True,False,0.0,0.0,0.0,0.0,1,1,1,1,56,3,1,5,27,2
dependency-channel-256-late-facts_early-v1,dependency-channel-256-late-facts_early-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,325,325,1,1,16,19,0.9353846153846154,5,5,0.0,0.7920792079207921,True,False,0.0,0.0,0.0,0.0,1,1,1,1,72,4,0,5,1,1
dependency-channel-256-late-facts_middle-v1,dependency-channel-256-late-facts_middle-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,15,0.7361963190184049,1,1,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,8,0,4,5,25,1
dependency-channel-256-late-facts_middle-v1,dependency-channel-256-late-facts_middle-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,326,326,1,1,16,16,0.7852760736196319,2,2,0.0,0.7843137254901961,True,False,0.0,0.0,1.0,0.0,1,1,1,1,24,1,3,5,1,1
dependency-channel-256-late-facts_middle-v1,dependency-channel-256-late-facts_middle-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,326,326,1,1,16,17,0.8343558282208589,3,3,0.0,0.7843137254901961,True,False,1.0,1.0,0.0,0.0625,1,1,1,1,40,2,2,5,1,1
dependency-channel-256-late-facts_middle-v1,dependency-channel-256-late-facts_middle-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,18,0.8834355828220859,4,4,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,56,3,1,5,25,1
dependency-channel-256-late-facts_middle-v1,dependency-channel-256-late-facts_middle-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,326,326,1,1,16,19,0.9325153374233128,5,5,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,72,4,0,5,1,1
dependency-channel-256-late-facts_late-v1,dependency-channel-256-late-facts_late-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,15,0.7361963190184049,1,1,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,8,0,4,5,26,2
dependency-channel-256-late-facts_late-v1,dependency-channel-256-late-facts_late-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,16,0.7852760736196319,2,2,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,24,1,3,5,26,2
dependency-channel-256-late-facts_late-v1,dependency-channel-256-late-facts_late-v1-base-to-edit,test,repair,synthetic_dependency,"Block overlaps annotated dependent segments: left_fact, right_fact",326,326,1,1,16,17,0.8343558282208589,3,3,0.0,0.7843137254901961,True,False,0.0,0.0,1.0,0.0,1,1,1,1,40,2,2,5,1,1
dependency-channel-256-late-facts_late-v1,dependency-channel-256-late-facts_late-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,326,326,1,1,16,18,0.8834355828220859,4,4,0.0,0.7843137254901961,True,False,1.0,1.0,0.0,0.0625,1,1,1,1,56,3,1,5,1,1
dependency-channel-256-late-facts_late-v1,dependency-channel-256-late-facts_late-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,326,326,1,1,16,19,0.9325153374233128,5,5,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,72,4,0,5,1,1
dependency-channel-256-late-facts_separated-v1,dependency-channel-256-late-facts_separated-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,326,326,1,1,16,15,0.7361963190184049,1,1,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,8,0,4,5,1,1
dependency-channel-256-late-facts_separated-v1,dependency-channel-256-late-facts_separated-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,16,0.7852760736196319,2,2,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,24,1,3,5,1,1
dependency-channel-256-late-facts_separated-v1,dependency-channel-256-late-facts_separated-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,326,326,1,1,16,17,0.8343558282208589,3,3,0.0,0.7843137254901961,True,False,1.0,1.0,0.0,0.0625,1,1,1,1,40,2,2,5,1,1
dependency-channel-256-late-facts_separated-v1,dependency-channel-256-late-facts_separated-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,18,0.8834355828220859,4,4,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,56,3,1,5,25,1
dependency-channel-256-late-facts_separated-v1,dependency-channel-256-late-facts_separated-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,326,326,1,1,16,19,0.9325153374233128,5,5,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,72,4,0,5,1,1
dependency-channel-256-late-facts_reversed-v1,dependency-channel-256-late-facts_reversed-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,326,326,1,1,16,15,0.7361963190184049,1,1,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,8,0,4,5,1,1
dependency-channel-256-late-facts_reversed-v1,dependency-channel-256-late-facts_reversed-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,16,0.7852760736196319,2,2,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,24,1,3,5,1,1
dependency-channel-256-late-facts_reversed-v1,dependency-channel-256-late-facts_reversed-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,326,326,1,1,16,17,0.8343558282208589,3,3,0.0,0.7843137254901961,True,False,0.0,0.0,1.0,0.0,1,1,1,1,40,2,2,5,1,1
dependency-channel-256-late-facts_reversed-v1,dependency-channel-256-late-facts_reversed-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,326,326,1,1,16,18,0.8834355828220859,4,4,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,56,3,1,5,25,1
dependency-channel-256-late-facts_reversed-v1,dependency-channel-256-late-facts_reversed-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,326,326,1,1,16,19,0.9325153374233128,5,5,0.0,0.7843137254901961,True,False,0.0,0.0,0.0,0.0,1,1,1,1,72,4,0,5,1,1
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,1093,1093,1,1,16,9,0.13174748398902103,1,1,0.0,0.9782383419689119,True,False,1.0,1.0,0.0,0.0625,1,1,1,1,14,0,58,59,1,1
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,10,0.1463860933211345,2,2,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,30,1,57,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,11,0.16102470265324795,3,3,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,46,2,56,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,12,0.1756633119853614,4,4,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,62,3,55,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,13,0.19030192131747484,5,5,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,78,4,54,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,14,0.20494053064958828,6,6,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,94,5,53,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,15,0.21957913998170173,7,7,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,110,6,52,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,16,0.2342177493138152,8,8,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,126,7,51,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,17,0.24885635864592864,9,9,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,142,8,50,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,18,0.26349496797804206,10,10,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,158,9,49,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,19,0.27813357731015553,11,11,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,174,10,48,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,20,0.292772186642269,12,12,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,190,11,47,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,21,0.3074107959743824,13,13,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,206,12,46,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,22,0.3220494053064959,14,14,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,222,13,45,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,23,0.3366880146386093,15,15,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,238,14,44,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,24,0.3513266239707228,16,16,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,254,15,43,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,25,0.36596523330283626,17,17,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,270,16,42,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,26,0.3806038426349497,18,18,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,286,17,41,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,27,0.39524245196706315,19,19,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,302,18,40,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,28,0.40988106129917656,20,20,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,318,19,39,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,29,0.42451967063129004,21,21,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,334,20,38,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,30,0.43915827996340345,22,22,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,350,21,37,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,31,0.4537968892955169,23,23,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,366,22,36,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,32,0.4684354986276304,24,24,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,382,23,35,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,33,0.4830741079597438,25,25,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,398,24,34,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,34,0.4977127172918573,26,26,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,414,25,33,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,35,0.5123513266239708,27,27,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,430,26,32,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,36,0.5269899359560841,28,28,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,446,27,31,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,37,0.5416285452881976,29,29,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,462,28,30,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,38,0.5562671546203111,30,30,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,478,29,29,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,39,0.5709057639524245,31,31,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,494,30,28,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,40,0.585544373284538,32,32,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,510,31,27,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,41,0.6001829826166514,33,33,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,526,32,26,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,42,0.6148215919487648,34,34,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,542,33,25,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,43,0.6294602012808783,35,35,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,558,34,24,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,44,0.6440988106129918,36,36,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,574,35,23,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,45,0.6587374199451053,37,37,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,590,36,22,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,46,0.6733760292772186,38,38,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,606,37,21,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,47,0.6880146386093321,39,39,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,622,38,20,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,48,0.7026532479414456,40,40,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,638,39,19,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,49,0.717291857273559,41,41,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,654,40,18,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,50,0.7319304666056725,42,42,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,670,41,17,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,51,0.7465690759377859,43,43,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,686,42,16,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,52,0.7612076852698993,44,44,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,702,43,15,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,53,0.7758462946020128,45,45,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,718,44,14,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,54,0.7904849039341263,46,46,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,734,45,13,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,55,0.8051235132662397,47,47,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,750,46,12,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,56,0.8197621225983531,48,48,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,766,47,11,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,57,0.8344007319304666,49,49,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,782,48,10,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,58,0.8490393412625801,50,50,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,798,49,9,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,59,0.8636779505946935,51,51,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,814,50,8,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,60,0.8783165599268069,52,52,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,830,51,7,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,61,0.8929551692589204,53,53,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,846,52,6,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,62,0.9075937785910339,54,54,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,862,53,5,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,63,0.9222323879231473,55,55,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,878,54,4,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,64,0.9368709972552608,56,56,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,894,55,3,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,65,0.9515096065873742,57,57,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,910,56,2,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1093,1093,1,1,16,66,0.9661482159194876,58,58,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,926,57,1,59,124,57
dependency-channel-1024-early-facts_early-v1,dependency-channel-1024-early-facts_early-v1-base-to-edit,test,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,1093,1093,1,1,16,67,0.9807868252516011,59,59,0.0,0.9782383419689119,True,False,0.0,0.0,0.0,0.0,1,1,1,1,942,58,0,59,1,1
dependency-channel-1024-early-facts_middle-v1,dependency-channel-1024-early-facts_middle-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1094,1094,1,1,16,9,0.1316270566727605,1,1,0.0,0.9772256728778468,True,False,0.0,0.0,0.0,0.0,1,1,1,1,14,0,58,59,122,28
dependency-channel-1024-early-facts_middle-v1,dependency-channel-1024-early-facts_middle-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1094,1094,1,1,16,10,0.14625228519195613,2,2,0.0,0.9772256728778468,True,False,0.0,0.0,0.0,0.0,1,1,1,1,30,1,57,59,122,28
dependency-channel-1024-early-facts_middle-v1,dependency-channel-1024-early-facts_middle-v1-base-to-edit,test,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1094,1094,1,1,16,11,0.16087751371115175,3,3,0.0,0.9772256728778468,True,False,0.0,0.0,0.0,0.0,1,1,1,1,46,2,56,59,122,28
